"region","year","cases","population","rate_100k","건강생활실천율_조율","상수도보급률","독거노인비율","기초생활수급자수율","재정자립도","재정자주도","성비","고령인구비율","도시지역인구비율","순이동인구","관내진료비_입원","의원_가정의학과","우울감경험률_표준화율","식품안정성확보율_표준화율","폐수배출업소수","가정용_개소수","간이상수도용_개소수","검사합계","개·보수관로_부분보수(개소)_계","공공하수처리구역인구보급률(%)","하수처리구역외_정화조인구","총면적(㎢)","농가수(호)_젖소","농가수(호)_돼지","농가수(호)_가금","1인가구_80~84세","답","임야","대","굴_자연채묘 생산량(kg)","oyster_z","dairy_farm_z","gw_household_z","gw_simple_z","water_supply_z","septic_pop_z","ww_facility_z","pub_sewage_z","test_total_z","sewer_repair_z","paddy_z","forest_z","residential_z","health_practice_z","food_safety_z","elderly_alone_z","alone_80_84_z","welfare_z","fiscal_indep_z","fiscal_auto_z","sex_ratio_z","elderly_rate_z","urban_pop_rate_z","net_migration_z","med_in_z","clinic_family_z","depression_z","idarea","idtime","idarea_time"
"경기도안성시",2024,14,193949,7.21839246399827,36.5,93.8,20.0308973318321,3.3,32.2,64.6,107,21.1,66.44,826,33505716,0,8.9,97.4,833,5321,137,1424,114,66.18125,22134,1106.95,1209,165,96,1317,106146264.1,256490702.7,24471800.1,0,-0.138486088238282,15.709018711491,1.00404385770431,0.582957261451353,-0.299167667553959,0.595324781236792,1.23120605256646,-1.34007083859956,1.00404385770431,-0.0963327721056622,1.14336687011295,0,1.3409590599649,0.294174353362469,1.01490923682017,-0.449802068173878,-0.158044871358492,-0.986069748447918,0.612928581364176,0.620857355905008,1.23177266198887,-0.438480787336626,0.708692154522277,1.17519319132574,0.188723839338657,-1.29519980624308,1.00044832999338,89,5,445
"경기도김포시",2020,51,473970,10.7601746946009,34.7,96.2,14.25744959,2.37,42,64.9,100.44,12.3,95.04420111,35171,106982906,4,8.7,96.4,987,4493,11,67,294,84.8466666666667,45824,554.316,51,18,74,1146,58879892.3,64381201,24336801.3,0,-0.138486088238282,0.265103970160725,1.00404385770431,0.582957261451353,-0.299167667553959,1.98975765566802,1.23120605256646,-0.446690279533185,-0.995079180403383,-0.0714816713998895,0.233200750588046,0,1.3409590599649,0.0956685310071692,-0.984426097198368,-2.1374273983427,-0.345356838472923,-0.986069748447918,1.39373069971757,0.646737797713561,0.0165500371358301,-1.3290200913081,0.708692154522277,2.2474443262024,0.745099917900012,0.568216689190515,1.00044832999338,90,1,446
"경기도김포시",2021,84,486508,17.2659031300616,42.6,96.5,14.25744959,2.37,42.8,63.9,100.1,12.9,95.17,11268,141139318,5,7.5,96.4,987,4459,11,67,658,86.86,44306,554.316,61,15,60,1316,58106247,63865012.1,25441807.8,0,-0.138486088238282,0.398471109550452,1.00404385770431,0.582957261451353,-0.299167667553959,1.90040564623844,1.23120605256646,-0.446690279533185,-0.995079180403383,-0.0212272233059938,0.218303357076034,0,1.3409590599649,0.966888529122097,-0.984426097198368,-2.1374273983427,-0.159140262979044,-0.986069748447918,1.45746964815459,0.56046965835172,-0.0464340623230169,-1.3290200913081,0.708692154522277,1.92201360590561,0.877887204035212,0.568216689190515,1.00044832999338,90,2,447
"경기도김포시",2022,33,484267,6.81442262223112,37.4,96.6,16.1581261778695,2.37,39.9,61.6,99.8,13.8,95.17,-2954,107889044,5,7.6,96.4,987,4473,11,67,290,87.52,42856,553.184,60,17,61,1548,56568324.2,63133238.8,26920680.7,0,-0.138486088238282,0.385134395611479,1.00404385770431,0.582957261451353,-0.299167667553959,1.81505623011665,1.23120605256646,-0.446690279533185,-0.995079180403383,-0.07203391808224,0.188688957372843,0,1.3409590599649,0.393427264540119,-0.984426097198368,-1.5200429055616,0.0949905929890732,-0.986069748447918,1.22641596007042,0.362052937819488,-0.102008267727881,-1.3290200913081,0.708692154522277,-0.7455502325292,0.749141961540391,0.568216689190515,1.00044832999338,90,3,448
"경기도김포시",2023,26,486172,5.34790156570103,46.5,97,17.1557278736995,2.37,41.4,61.3,99.8,14.7,95.33,1315,107889044,5,4.6,96.4,987,4473,11,67,1458,88.12,41680,553.192,58,16,58,1742,56042496.1,62707978.7,27621369.7,0,-0.138486088238282,0.358460967733534,1.00404385770431,0.582957261451353,-0.299167667553959,1.74583491055856,1.23120605256646,-0.446690279533185,-0.995079180403383,0.0892221131641068,0.178563557366698,0,1.3409590599649,1.39698447755858,-0.984426097198368,-1.22285549190723,0.307496567376206,-0.986069748447918,1.34592648838981,0.336172496010935,-0.102008267727881,-1.3290200913081,0.708692154522277,1.30801580771806,0.749141961540391,0.568216689190515,-0.998655411839273,90,4,449
"경기도김포시",2024,33,486853,6.77822669265672,41.5,98.2,17.1557278736995,2.37,36.7,57.5,99.6,15.7,95.43,367,107889044,5,9.1,97.4,987,4473,11,67,336,88.6666666666667,40380,553.202,58,16,58,1833,55161352.6,62378896.7,28137336.9,0,-0.138486088238282,0.358460967733534,1.00404385770431,0.582957261451353,-0.299167667553959,1.6693147443804,1.23120605256646,0.446690279533185,-0.995079180403383,-0.0656830812352092,0.161596167452933,0,1.3409590599649,0.845579415460525,1.01490923682017,-1.22285549190723,0.407177204846459,-0.986069748447918,0.971460166322369,0.00835356643594257,-0.139057737997791,-1.3290200913081,0.708692154522277,0.94367890797911,0.749141961540391,0.568216689190515,1.00044832999338,90,5,450
"경기도화성시",2020,72,855248,8.41861074214731,24.8,100,15.24284589,1.57,66.3,74.8,107.88,8.9,91.38951509,36165,128154149,5,4.9,97.5,2957,514,13,654,0,74.1379310344828,49916,1388.4,571,149,252,1569,145038132.2,222799776.4,50148162.5,0,-0.138486088238282,7.2001952184265,-0.99507918040338,0.582957261451353,0.905063196426787,2.23061959413034,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,1.89227268457725,0,1.3409590599649,-0.996113491946982,1.01490923682017,-1.80831760482745,0.11799381702067,-0.986069748447918,3.32980125849182,1.50079237739578,1.39479033117647,-1.3290200913081,0.708692154522277,2.25541262369684,0.831633924794218,0.568216689190515,-0.998655411839273,91,1,451
"경기도화성시",2021,138,887015,15.5577977824501,39.7,100,15.24284589,1.57,58.4,67.4,108.1,9.3,91.58,28479,43110723,6,7.1,97.5,2957,537,13,654,0,74.7074074074074,59884,1388.4,379,129,121,1790,143532600,220547607.1,50884269.8,0,-0.138486088238282,4.63954614214375,-0.99507918040338,0.582957261451353,0.905063196426787,2.81735268371795,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,1.86328200160095,0,1.3409590599649,0.647073593105225,1.01490923682017,-1.80831760482745,0.360075365162713,-0.986069748447918,2.70037914267632,0.862408146118162,1.43554474847337,-1.3290200913081,0.708692154522277,2.1871017725504,0.309519223673304,1.49992493690731,1.00044832999338,91,2,452
"경기도화성시",2022,59,910814,6.47772212548336,39.6,100,17.3338258669711,1.57,58.6,69.1,108.3,9.8,91.82,20938,151351233,6,7.6,97.5,2957,558,13,654,0,80.351724137931,5912,1401.266,423,123,111,2086,141349970.4,217049417.9,53529521.4,0,-0.138486088238282,5.22636155545855,-0.99507918040338,0.582957261451353,0.905063196426787,-0.359529169334052,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,1.8212530614107,0,1.3409590599649,0.636045491863264,1.01490923682017,-1.17152248479632,0.684311284846173,-0.986069748447918,2.71631387978558,1.00906398303329,1.47259421874328,-1.3290200913081,0.708692154522277,2.09915654639387,0.911364911747907,1.49992493690731,1.00044832999338,91,3,453
"경기도화성시",2023,33,944342,3.49449669717115,34.2,100,18.125597115355,1.57,61.1,69.3,108.1,10.3,92.21,30051,151351233,6,7.6,97.5,2957,558,13,654,0,83.1933333333333,4762,1401.284,336,100,92,2281,140008418,215221114.2,54591323.9,0,-0.138486088238282,4.06606744276793,-0.99507918040338,0.582957261451353,0.905063196426787,-0.427220085568577,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,1.79541999033823,0,1.3409590599649,0.0405280247973636,1.01490923682017,-0.949188364964687,0.897912650853858,-0.986069748447918,2.91549809365124,1.02631761090566,1.43554474847337,-1.3290200913081,0.708692154522277,2.202463342647,0.911364911747907,1.49992493690731,1.00044832999338,91,4,454
"경기도화성시",2024,14,968821,1.44505538174751,36.025,100,18.125597115355,1.57,57.9,66,107.9,10.9,92.44,30051,151351233,1.75,7.35,97.075,2957,558,13,654,5628,84.1366666666667,4762,1401.532,336,100,92,2377,138517387.2,213571696,55929313.3,0,-0.138486088238282,4.06606744276793,-0.99507918040338,0.582957261451353,0.905063196426787,-0.427220085568577,1.23120605256646,-0.446690279533185,1.00404385770431,0.664939279514506,1.76670854781265,0,1.3409590599649,0.241790872463153,1.01490923682017,-0.949188364964687,1.00307024642687,-0.986069748447918,2.66054229990319,0.741632751011585,1.39849527820346,-1.3290200913081,0.708692154522277,2.202463342647,0.911364911747907,-0.363491558526281,1.00044832999338,91,5,455
"경기도광주시",2020,43,382054,11.2549534882504,38.5,92.5,12.87613305,2.05,41,65.3,104.57,13.4,92.51964382,8577,44691022,8,2,97.3,330,5815,23,196,1234,94.6,230,861.976,14,1,191,821,24016179.4,283437096.5,21456702.3,0,-0.138486088238282,-0.228354445581262,1.00404385770431,0.582957261451353,-0.299167667553959,-0.693981157198898,1.23120605256646,0.446690279533185,1.00404385770431,0.0582962989524787,-0.438138492810857,0,1.3409590599649,0.514736378201691,1.01490923682017,-2.63645877390922,-0.701359115152398,-0.986069748447918,1.31405701417131,0.681245053458296,0.781621598209464,-1.3290200913081,0.708692154522277,1.84399941827054,0.32677231097789,1.49992493690731,-0.998655411839273,92,1,456
"경기도광주시",2021,68,387289,17.55794768248,36.1,93,12.87613305,2.05,40.7,62.7,104.2,14.3,92.41,5096,20886999,8,3.5,97.3,330,5851,23,196,242,95.3714285714286,312,857.976,13,1,161,924,23209483.9,282387456.3,22083087.7,0,-0.138486088238282,-0.241691159520235,1.00404385770431,0.582957261451353,-0.299167667553959,-0.689154500563045,1.23120605256646,0.446690279533185,1.00404385770431,-0.0786608782704461,-0.453672304375239,0,1.3409590599649,0.250061948394625,1.01490923682017,-2.63645877390922,-0.588533778235519,-0.986069748447918,1.29015490850743,0.456947891117512,0.713080078210133,-1.3290200913081,0.708692154522277,1.695165022099,-0.0377601662806431,1.49992493690731,-0.998655411839273,92,2,457
"경기도광주시",2022,12,391462,3.06543163831994,28.9,94,14.1333602476114,2.05,42.2,63.4,104.1,15.2,92.56,4426,45909814,8,2.9,97.3,330,5869,23,196,70,96.5823529411765,1404,861.986,20,0,138,1085,22444038.7,281630177.7,23007257.5,0,-0.138486088238282,-0.148334161947427,1.00404385770431,0.582957261451353,-0.299167667553959,-0.624877560973392,1.23120605256646,0.446690279533185,1.00404385770431,-0.102407485611518,-0.468411795917786,0,1.3409590599649,-0.543961341026576,1.01490923682017,-2.18037089531793,-0.41217572732661,-0.986069748447918,1.40966543682683,0.5173355886708,0.694555343075176,-1.3290200913081,0.708692154522277,1.65487055984484,0.339666896562287,1.49992493690731,-0.998655411839273,92,3,458
"경기도광주시",2023,13,391377,3.32160551079905,29.9,94.2,15.312656171914,2.05,39.4,60.7,104.1,16.4,92.63,-119,45909814,8,4.7,97.3,330,5869,23,196,60,96.2235294117647,1404,861.976,15,0,8,1222,22030701.6,281050561.6,23849334.7,0,-0.138486088238282,-0.21501773164229,1.00404385770431,0.582957261451353,-0.299167667553959,-0.624877560973392,1.23120605256646,0.446690279533185,1.00404385770431,-0.103788102317394,-0.476371057651572,0,1.3409590599649,-0.433680328606965,1.01490923682017,-1.78576490997705,-0.262107075310954,-0.986069748447918,1.18657911729728,0.284411612393832,0.694555343075176,-1.3290200913081,0.708692154522277,-0.7455502325292,0.339666896562287,1.49992493690731,-0.998655411839273,92,4,459
"경기도광주시",2024,6,397605,1.50903534915305,28.1,94.4,15.312656171914,2.05,39.3,55.7,103.9,17.4,92.89,-119,45909814,8,4.6,97.7,330,5869,23,196,0,96.2117647058824,1404,861.982,15,0,8,1339,21665255.3,280535940,24672972.4,0,-0.138486088238282,-0.21501773164229,1.00404385770431,0.582957261451353,-0.299167667553959,-0.624877560973392,1.23120605256646,0.446690279533185,1.00404385770431,-0.112071802552651,-0.483408129212155,0,1.3409590599649,-0.632186150962265,1.01490923682017,-1.78576490997705,-0.133946255706343,-0.986069748447918,1.17861174874266,-0.14692908441537,0.657505872805269,-0.438480787336626,0.708692154522277,-0.7455502325292,0.339666896562287,1.49992493690731,-0.998655411839273,92,5,460
"경기도양주시",2020,25,230359,10.852625684258,31.8,98.1,17.24927576,4.62,30.1,62.8,103.06,15.7,84.64874392,8188,18329211,1,6.4,97.7,699,4825,22,102,0,95.2833333333334,10192,620.62,118,76,33,886,27769761.6,173769386.8,18248808.3,0,-0.138486088238282,1.15866380407189,1.00404385770431,0.582957261451353,-0.299167667553959,-0.107601237609036,1.23120605256646,0.446690279533185,1.00404385770431,-0.112071802552651,-0.365859127689548,0,1.3409590599649,-0.224146405009703,1.01490923682017,-1.19582981130493,-0.630158659816503,-0.986069748447918,0.445613841717019,0.465574705053696,0.501898097671648,-1.3290200913081,0.708692154522277,1.83073023621627,-0.100363820120876,-0.363491558526281,-0.998655411839273,93,1,461
"경기도양주시",2021,59,236368,24.9610776416435,31.9,98.2,17.24927576,4.62,28.6,59.8,102.8,16.5,84.97,6584,20797155,1,10.2,97.7,699,4833,22,102,36,95.9666666666666,7192,620.62,119,64,37,1043,26971950.6,173336053.8,19132746.4,0,-0.138486088238282,1.17200051801087,1.00404385770431,0.582957261451353,-0.299167667553959,-0.284186236481711,1.23120605256646,0.446690279533185,1.00404385770431,-0.107101582411497,-0.381221858407633,0,1.3409590599649,-0.213118303767743,1.01490923682017,-1.19582981130493,-0.458182175389803,-0.986069748447918,0.326103313397621,0.206770286968175,0.453733786320764,-1.3290200913081,0.708692154522277,1.76840077037205,-0.0398260341852071,-0.363491558526281,1.00044832999338,93,2,462
"경기도양주시",2022,10,243432,4.10792336258175,34.6,98.2,18.4691782457146,4.62,27.5,60.6,102.4,17.2,85.4,7906,23890001,1,7.9,97.7,699,4867,22,102,112,96.0166666666667,7192,620.992,131,59,19,1187,26474686.6,172943371.8,19716682.1,0,-0.138486088238282,1.33204108527854,1.00404385770431,0.582957261451353,-0.299167667553959,-0.284186236481711,1.23120605256646,0.446690279533185,1.00404385770431,-0.0966088954468374,-0.390797225164669,0,1.3409590599649,0.0846404297652079,1.01490923682017,-0.855558360675553,-0.300445782030282,-0.986069748447918,0.238462259296729,0.275784798457648,0.379634845780946,-0.438480787336626,0.708692154522277,1.82071070130292,0.026617735173849,-0.363491558526281,1.00044832999338,93,3,463
"경기도양주시",2023,12,268026,4.477177587249,30.4,98.6,19.5646523716699,4.62,29.5,59.7,102.1,17.2,87.01,24942,23890001,1,6,97.7,699,4867,22,102,898,96.2769230769231,6784,620.974,137,49,20,1333,25985086.4,172579152.5,20381977.1,0,-0.138486088238282,1.41206136891237,1.00404385770431,0.582957261451353,-0.299167667553959,-0.308201796328394,1.23120605256646,0.446690279533185,1.00404385770431,0.0119075776350364,-0.40022501700023,0,1.3409590599649,-0.378539822397159,1.01490923682017,-0.567695132272172,-0.140518605429656,-0.986069748447918,0.39780963038926,0.198143473031991,0.32406064037608,-0.438480787336626,0.708692154522277,2.14918646887065,0.026617735173849,-0.363491558526281,-0.998655411839273,93,4,464
"경기도양주시",2024,14,289005,4.84420684763239,31.9,98.8,19.5646523716699,4.62,26.9,55,101.4,17.5,88.26,24942,23890001,1,5.9,98.5,699,4867,22,102,3010,96.2692307692308,6784,620.992,137,49,20,1469,25702645.7,172172111,20760823.1,0,-0.138486088238282,1.41206136891237,1.00404385770431,0.582957261451353,-0.299167667553959,-0.308201796328394,1.23120605256646,0.446690279533185,1.00404385770431,0.303493825916102,-0.405663724185174,0,1.3409590599649,-0.213118303767743,1.01490923682017,-0.567695132272172,0.00845465496544698,-0.986069748447918,0.19065804796897,-0.207316781968658,0.194387494431398,-0.438480787336626,0.708692154522277,2.14918646887065,0.026617735173849,-0.363491558526281,-0.998655411839273,93,5,465
"경기도포천시",2020,12,147274,8.14807773266157,18.7,90.9,19.02503923,4.91,22.1,68.8,112.31,19.9,52.37109062,-432,22360582,1,7.2,89,1058,1810,110,1018,0,78.98,12120,1653,320,314,224,916,58296531.9,555244256.5,20634451.6,0,-0.138486088238282,3.85268001974437,1.00404385770431,0.582957261451353,-1.50339853153471,0.00588405499980338,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.221967502692499,1.22364693762416,1.3409590599649,-1.66882766770661,-0.984426097198368,-0.70752345153433,-0.597296911199936,-0.986069748447918,-0.191775642653102,0.983183541224737,2.21543609765497,-0.438480787336626,-1.40978439317836,-0.7455502325292,-0.00508899344624819,-0.363491558526281,1.00044832999338,94,1,466
"경기도포천시",2021,43,148939,28.8708800247081,27.2,90.9,19.02503923,4.91,24.2,68.1,112.7,20.9,53.27,2915,22811847,1,7.4,89,1058,1823,109,1018,0,79.1733333333333,12180,1653,324,320,227,980,57768083.2,553937180.5,21011152.3,0,-0.138486088238282,3.90602687550026,1.00404385770431,0.582957261451353,-1.50339853153471,0.00941575497725688,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.211791640143071,1.22364693762416,1.3409590599649,-0.731439062139915,-0.984426097198368,-0.70752345153433,-0.527191847484594,-0.986069748447918,-0.0244609030059458,0.922795843671449,2.28768256468129,-0.438480787336626,-1.40978439317836,1.5354969914177,0.00448639596559009,-0.363491558526281,1.00044832999338,94,2,467
"경기도포천시",2022,4,146701,2.72663444693629,27.4,90.9,20.2081368103947,4.91,24.9,67,112.6,22.4,53.55,-1122,21351586,1,7.2,89,1058,1830,106,1018,0,81.68,12146,1654.258,328,319,237,1065,57254417.2,552475888.3,21732250.1,0,-0.138486088238282,3.95937373125615,1.00404385770431,0.582957261451353,-1.50339853153471,0.00741445832336656,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.201900434786118,1.22364693762416,1.3409590599649,-0.709382859655993,-0.984426097198368,-0.40567025029378,-0.434083559737654,-0.986069748447918,0.0313106768764397,0.827900890373425,2.26915782954634,0.452058516634848,-1.40978439317836,-0.7455502325292,-0.027217292774821,-0.363491558526281,1.00044832999338,94,3,468
"경기도포천시",2023,3,143323,2.09317415906728,30.8,90.7,20.8645268622895,4.91,26.9,62.3,112.4,24.3,53.74,-2407,21351586,1,7.3,89,1058,1830,106,1018,1796,81.3066666666667,12282,1654.332,227,184,143,1115,55258242.2,548752066.3,22149794.9,0,-0.138486088238282,2.61236562341991,1.00404385770431,0.582957261451353,-1.50339853153471,0.0154196449389278,1.23120605256646,-0.446690279533185,1.00404385770431,0.135886957822724,0.163461883561363,1.22364693762416,1.3409590599649,-0.334427417429315,-0.984426097198368,-0.245383853473358,-0.379313978710043,-0.986069748447918,0.19065804796897,0.422440635372776,2.23210835927643,0.452058516634848,-1.40978439317836,-0.7455502325292,-0.027217292774821,-0.363491558526281,1.00044832999338,94,4,469
"경기도포천시",2024,11,141463,7.77588486035218,37,93.3,20.8645268622895,4.91,25.9,61,112.2,26.3,53.65,-2407,21351586,1,9.4,97.8,1058,1830,106,1018,2788,85.94,8728,1654.462,227,184,143,1134,54928823,546958070.8,22545693.1,0,-0.138486088238282,2.61236562341991,1.00404385770431,0.582957261451353,-0.299167667553959,-0.193774717058901,1.23120605256646,-0.446690279533185,1.00404385770431,0.272844135045649,0.1571185535459,1.22364693762416,1.3409590599649,0.349314859572275,1.01490923682017,-0.245383853473358,-0.35850153791955,-0.986069748447918,0.110984362422705,0.310292054202383,2.19505888900652,0.452058516634848,-1.40978439317836,-0.7455502325292,-0.027217292774821,-0.363491558526281,1.00044832999338,94,5,470
"경기도여주시",2020,14,111897,12.5115061172328,26.5,90.7,17.67517875,5.05,28,70.2,103.23,21.9,66.14833284,1174,21877826,1,5.4,93.3,214,9045,223,1189,0,76.1692307692308,23594,1217.06,201,102,424,750,97231747.6,294837846,18916318.1,0,-0.138486088238282,2.26561106100662,1.00404385770431,0.582957261451353,-1.50339853153471,0.681262814021494,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.971708023003264,0,1.3409590599649,-0.808635770833643,-0.984426097198368,-1.07451365401362,-0.779131920211607,1.01320928280887,0.278299102069862,1.10395893633131,0.533390147401071,0.452058516634848,0.708692154522277,1.27561306055294,-0.0155489340966276,-0.363491558526281,-0.998655411839273,95,1,471
"경기도여주시",2021,32,112150,28.5332144449398,29.3,91.5,17.67517875,5.05,24.2,68.7,103.4,23.1,66.32,1079,2594644,1,7.8,93.3,214,9125,223,1189,0,77.1615384615385,21884,1217.06,215,156,135,825,96924807.9,294224972.2,19418599.2,0,-0.138486088238282,2.45232505615224,1.00404385770431,0.582957261451353,-0.299167667553959,0.580609364664069,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.965797560553148,0,1.3409590599649,-0.499848936058731,-0.984426097198368,-1.07451365401362,-0.696977548670189,1.01320928280887,-0.0244609030059458,0.974556727288554,0.564882197130495,0.452058516634848,0.708692154522277,1.25150811441819,-1.03730186739391,-0.363491558526281,1.00044832999338,95,2,472
"경기도여주시",2022,4,113150,3.53513035793195,38,92.1,18.9042502475338,5.05,24,70.3,103.6,24.1,66.9,1828,23217148,1,6.8,93.3,214,9269,230,1189,0,78.7153846153846,20074,1217.234,199,106,486,893,96516411.8,293454975.3,20030033.4,0,-0.138486088238282,2.23893763312868,1.00404385770431,0.582957261451353,-0.299167667553959,0.474069748677556,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.957933443223835,0,1.3409590599649,0.459595871991886,-0.984426097198368,-0.739339031827217,-0.622490918472638,1.01320928280887,-0.0403956401151988,1.1125857502675,0.601931667400402,0.452058516634848,0.708692154522277,1.4021322659228,0.0129263716948493,-0.363491558526281,1.00044832999338,95,3,473
"경기도여주시",2023,3,114412,2.6221025766528,37.8,93.7,19.8304204879737,5.05,27.8,69.8,103.5,25.3,67.86,1999,23217148,1,8.9,93.3,214,9269,230,1189,0,79.7846153846154,9184,1216.416,209,108,495,893,96079215.2,291832833.8,20511944.4,0,-0.138486088238282,2.3723047725184,1.00404385770431,0.582957261451353,-0.299167667553959,-0.166933797230255,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.949514740502687,0,1.3409590599649,0.437539669507963,-0.984426097198368,-0.500170383388011,-0.622490918472638,1.01320928280887,0.262364364960609,1.06945168058658,0.583406932265448,0.452058516634848,0.708692154522277,1.42768701941756,0.0129263716948493,-0.363491558526281,1.00044832999338,95,4,474
"경기도여주시",2024,1,114610,0.872524212546898,40.6,94.6,19.8304204879737,5.05,30.2,68.7,103.7,26.6,68.4,818,23217148,1,8.2,96.7,214,9269,230,1189,0,79.8307692307692,9184,1216.38,209,108,495,906,95199243.1,290132364.1,21060265.1,0,-0.138486088238282,2.3723047725184,1.00404385770431,0.582957261451353,-0.299167667553959,-0.166933797230255,1.23120605256646,-0.446690279533185,1.00404385770431,-0.112071802552651,0.93256990718787,0,1.3409590599649,0.746326504282875,-0.984426097198368,-0.500170383388011,-0.608250827405459,1.01320928280887,0.453581210271645,0.974556727288554,0.620456402535359,0.452058516634848,0.708692154522277,1.17241389052296,0.0129263716948493,-0.363491558526281,1.00044832999338,95,5,475
"경기도가평군",2020,1,62377,1.60315500905783,20.2,82.2,20.41778976,6.08,18,68.9,106.4,26.2,31.25511006,349,4288260,1,3.5,96.7,91,8875,56,1185,4,77.5285714285714,7358,1687.16,40,11,166,559,25356949.4,690840287.2,15898781.3,0,-0.138486088238282,0.118400116832026,1.00404385770431,0.582957261451353,-1.50339853153471,-0.274415199877423,0.01634344317566,-0.446690279533185,1.00404385770431,-0.111519555870301,-0.412320487713301,1.22364693762416,0.447253529862769,-1.50340614907719,-0.984426097198368,-0.353941328064772,-0.988351719737083,1.01320928280887,-0.51843775339279,0.991810355160922,1.12062425117914,0.452058516634848,-1.40978439317836,0.929340166143854,-0.796516137069418,-0.363491558526281,-0.998655411839273,96,1,476
"경기도가평군",2021,13,62264,20.8788384941539,28.8,54.1,20.41778976,6.08,18.5,66.5,106.6,27.4,31.28,582,13855724,1,5.9,96.7,91,9038,57,1185,132,78.3571428571429,5490,1687.16,39,9,164,613,25128850.2,689505288.7,16350257.5,0,-0.138486088238282,0.105063402893054,1.00404385770431,0.582957261451353,-1.50339853153471,-0.384368792508808,0.01634344317566,-0.446690279533185,1.00404385770431,-0.0938476620350849,-0.416712789382005,1.22364693762416,0.447253529862769,-0.554989442268537,-0.984426097198368,-0.353941328064772,-0.929200572227262,1.01320928280887,-0.478600910619657,0.784766820692505,1.15767372144905,0.452058516634848,-1.40978439317836,1.07523114105268,-0.234454238824694,-0.363491558526281,-0.998655411839273,96,2,477
"경기도가평군",2022,5,62150,8.0450522928399,26.2,54.8,22.4482932571044,6.08,16.8,70.4,106.8,28.7,31.44,576,4347970,1,3.8,96.7,91,9210,56,1185,56,80.7857142857143,3814,1687.162,39,6,31,680,24884088.9,689074102.3,16774117,0,-0.138486088238282,0.105063402893054,1.00404385770431,0.582957261451353,-1.50339853153471,-0.483020945212343,0.01634344317566,-0.446690279533185,1.00404385770431,-0.104340348999744,-0.421425938162992,1.22364693762416,0.447253529862769,-0.841720074559526,-0.984426097198368,0.122363671083834,-0.855809333650263,1.01320928280887,-0.614046176048308,1.12121256420368,1.19472319171896,0.452058516634848,-1.40978439317836,1.0722733389641,-0.789889190025043,-0.363491558526281,-0.998655411839273,96,3,478
"경기도가평군",2023,0,62302,0,21.7,54.7,23.0641799818308,6.08,20.7,67.4,106.5,30,33.15,717,4347970,1,7.6,96.7,91,9210,56,1185,550,83.6714285714286,3530,1685.644,42,7,29,714,24434911.3,687842808.9,17167798.5,0,-0.138486088238282,0.145073544709972,1.00404385770431,0.582957261451353,-1.50339853153471,-0.499737658438956,0.01634344317566,-0.446690279533185,1.00404385770431,-0.0361378837294573,-0.430075348253096,1.22364693762416,0.447253529862769,-1.33798463044778,-0.984426097198368,0.258702737306299,-0.818566018551487,1.01320928280887,-0.303318802417874,0.862408146118162,1.13914898631409,0.452058516634848,-1.40978439317836,1.13478288973151,-0.789889190025043,-0.363491558526281,1.00044832999338,96,4,479
"경기도가평군",2024,1,62527,1.59930909846946,23.8,56.1,23.0641799818308,6.08,24.5,65.1,106.1,31.7,34.04,682,4347970,1,4.2,98,91,9210,56,1185,1588,85.4,3420,1686.818,42,7,29,679,24481339,687410134,17559926,0,-0.138486088238282,0.145073544709972,1.00404385770431,0.582957261451353,-1.50339853153471,-0.506212441730954,0.01634344317566,-0.446690279533185,1.00404385770431,0.107170130340498,-0.429181331684059,1.22364693762416,0.447253529862769,-1.10639450436659,1.01490923682017,0.258702737306299,-0.856904725270815,1.01320928280887,-0.00055879734206621,0.663991425585928,1.06505004577427,1.34259782060632,-1.40978439317836,1.12049420481946,-0.789889190025043,-0.363491558526281,-0.998655411839273,96,5,480
"경기도양평군",2020,7,118810,5.89175995286592,27.9,80.8,18.61409484,3.82,20,69,100.53,25.7,25.78486659,2440,14460663,0,9.4,99.3,98,16251,197,3425,0,74.9461538461538,2966,1755.602,73,30,379,848,65477637.6,636083315,25978248.8,0,-0.138486088238282,0.558511676818124,1.00404385770431,0.582957261451353,-1.50339853153471,-0.532935638227019,0.01634344317566,-0.446690279533185,1.00404385770431,-0.112071802552651,0.36024761305348,1.22364693762416,1.3409590599649,-0.654242353446187,1.01490923682017,-0.816561291783709,-0.671783541397488,-0.986069748447918,-0.35909038230026,1.00043716909711,0.0332222987572901,0.452058516634848,-1.40978439317836,1.48465927825811,-0.213974538021996,-1.29519980624308,1.00044832999338,97,1,481
